32.9760   99.0150   11.00   3.50 0.0 0.0 0.0    544168
32.9700   99.0100   31.00   4.40 0.0 0.0 0.0    549344
32.5700  100.9200    4.00   2.70 0.0 0.0 0.0    275288
32.1400  100.6100    5.00   3.00 0.0 0.0 0.0    318302
32.5800  100.9100   10.00   2.10 0.0 0.0 0.0    327381
32.5400  100.9100    8.00   2.50 0.0 0.0 0.0    338295
32.6150  100.8290    4.00   1.40 0.0 0.0 0.0    428700
32.7020  100.6160    5.00   1.90 0.0 0.0 0.0    475209
32.2870  100.8720   10.00   1.60 0.0 0.0 0.0    491898
32.1250  100.9970    8.00   1.50 0.0 0.0 0.0    493043
32.0720  100.9890    2.00   1.80 0.0 0.0 0.0    495985
32.3380  100.9180   11.00   1.20 0.0 0.0 0.0    508827
32.8330  100.5950   12.00   2.30 0.0 0.0 0.0    520551
32.2000  100.9350   10.00   2.20 0.0 0.0 0.0    527654
32.4000  100.9980   12.00   1.60 0.0 0.0 0.0    570561
32.4300  101.8500    5.00   3.60 0.0 0.0 0.0    220633
32.0300  101.9600    5.00   3.00 0.0 0.0 0.0    275353
32.3100  101.1400   10.00   4.00 0.0 0.0 0.0    300403
32.1700  101.5500   10.00   3.60 0.0 0.0 0.0    301577
32.2800  101.4600    6.00   3.80 0.0 0.0 0.0    335704
32.8470  101.7210    5.00   2.80 0.0 0.0 0.0    467885
32.0200  101.0580   12.00   3.00 0.0 0.0 0.0    527706
32.1200  101.9020   15.00   2.90 0.0 0.0 0.0    529143
32.8110  101.1390    9.00   3.30 0.0 0.0 0.0    583484
32.2600  102.6100   11.00   3.50 0.0 0.0 0.0    222668
32.1700  102.6200    5.00   2.90 0.0 0.0 0.0    222846
32.1800  102.6200    8.00   3.10 0.0 0.0 0.0    227124
32.0450  102.7290   15.00   2.10 0.0 0.0 0.0    486385
32.0430  102.7240   13.00   2.00 0.0 0.0 0.0    507635
32.2360  102.6340   23.00   3.40 0.0 0.0 0.0    564395
32.8300  103.7200   16.00   3.40 0.0 0.0 0.0    218913
32.2130  103.5400   17.00   3.00 0.0 0.0 0.0    349692
32.3560  103.0400   15.00   3.10 0.0 0.0 0.0    407901
32.4310  103.7460   10.00   3.20 0.0 0.0 0.0    539463
32.5360  103.9970   15.00   3.20 0.0 0.0 0.0    546697
32.9880  103.9830   13.00   3.20 0.0 0.0 0.0    578511
32.2210  104.3820   25.00   3.60 0.0 0.0 0.0    206358
32.0900  104.4000   26.00   4.00 0.0 0.0 0.0    212884
32.0300  104.5300   13.00   2.50 0.0 0.0 0.0    220786
32.2100  104.5900   22.00   3.80 0.0 0.0 0.0    222081
32.1000  104.5100   22.00   3.70 0.0 0.0 0.0    228044
32.0160  104.3260   19.00   3.60 0.0 0.0 0.0    544363
32.7500  105.6400    9.00   4.00 0.0 0.0 0.0    207585
32.3100  105.2100   10.00   4.70 0.0 0.0 0.0    211714
32.4200  105.0400   16.00   4.70 0.0 0.0 0.0    222128
32.5800  105.1900   10.00   4.60 0.0 0.0 0.0    240758
32.3700  105.3300   21.00   4.70 0.0 0.0 0.0    555219
32.2500  105.0500   10.00   5.40 0.0 0.0 0.0    566691
32.9450  106.2190    7.00   3.60 0.0 0.0 0.0    272059
32.9570  106.2130    7.00   2.80 0.0 0.0 0.0    278560
32.9470  106.2150    6.00   2.50 0.0 0.0 0.0    280166
32.9500  106.2190    8.00   3.00 0.0 0.0 0.0    280310
32.9590  106.2000    6.00   3.10 0.0 0.0 0.0    281415
32.9700  106.2060    6.00   2.10 0.0 0.0 0.0    282394
32.9540  106.2100    6.00   2.60 0.0 0.0 0.0    331650
32.9720  106.2110    6.00   3.40 0.0 0.0 0.0    372500
32.9540  106.2190    5.00   4.00 0.0 0.0 0.0    464370
32.9420  106.3100    8.00   2.70 0.0 0.0 0.0    477587
32.3120  106.0800    9.00   2.60 0.0 0.0 0.0    534980
33.1900   96.5200   10.00   4.60 0.0 0.0 0.0    258086
33.2130   96.5250    4.00   3.90 0.0 0.0 0.0    258089
33.3100   96.2000    7.00   5.00 0.0 0.0 0.0    262170
33.3230   96.2050   10.00   3.40 0.0 0.0 0.0    263690
33.2800   96.2800   30.00   4.80 0.0 0.0 0.0    269499
33.3050   96.2630   10.00   4.20 0.0 0.0 0.0    269561
33.1700   97.2170   10.00   2.70 0.0 0.0 0.0    261103
33.0900   97.5870    6.00   2.20 0.0 0.0 0.0    263874
33.6050   97.1220   13.00   1.50 0.0 0.0 0.0    266668
33.8690   97.1700   10.00   1.60 0.0 0.0 0.0    267427
33.4360   97.8220   10.00   2.00 0.0 0.0 0.0    269084
33.9170   97.4500   10.00   2.80 0.0 0.0 0.0    299180
33.4210   98.1490   10.00   1.40 0.0 0.0 0.0    260665
33.4900   98.3600   10.00   2.20 0.0 0.0 0.0    264774
33.7040   98.9360   10.00   3.10 0.0 0.0 0.0    398166
33.3580   98.3920    5.00   2.20 0.0 0.0 0.0    474638
33.0420   98.9980   30.00   2.70 0.0 0.0 0.0    539657
33.2180   98.5350    5.00   2.60 0.0 0.0 0.0    581648
33.7380   99.0990   10.00   1.80 0.0 0.0 0.0    267441
33.8130   99.0160   10.00   2.90 0.0 0.0 0.0    306237
33.3170   99.5000    8.00   1.80 0.0 0.0 0.0    309414
33.0860   99.7790    9.00   3.60 0.0 0.0 0.0    328309
33.7040   99.0050    8.00   2.60 0.0 0.0 0.0    352472
33.4320   99.4080    5.00   2.30 0.0 0.0 0.0    494064
33.3310   99.6210   10.00   2.30 0.0 0.0 0.0    499236
33.2610   99.7030    9.00   2.40 0.0 0.0 0.0    555082
33.2000  100.8700    8.00   4.00 0.0 0.0 0.0    212656
33.3930  100.8880    7.00   2.90 0.0 0.0 0.0    216086
33.2340  100.8870    8.00   3.80 0.0 0.0 0.0    313703
33.2820  100.8130    5.00
33.1260  100.4240    7.00
33.2470  100.9110   13.00
33.3140  100.8310    9.00
33.8600  101.1000   10.00
33.3100  101.3360   10.00
33.0400  101.4200   19.00
33.9650  101.3260    6.00
33.4170  101.0280   11.00
33.0160  101.4140    5.00
33.2740  101.3180   11.00
33.7100  101.2980    5.00
33.2290  102.3240    2.00
33.2310  102.4430   17.00
33.0050  102.7420   10.00
33.2410  102.9190   10.00
33.2770  102.2220    5.00
33.0040  102.7290   21.00
33.1440  103.8420   10.00
33.0880  103.8920   16.00
33.1240  103.8550   15.00
33.1240  103.8610   16.00
33.2000  103.8200   10.00
33.1080  103.8890   12.00
33.3340  104.7350    7.00
33.0290  104.0120   14.00
33.0340  104.0150   18.00
33.0320  104.0090   19.00
33.0280  104.0150   13.00
33.0340  104.0200   14.00
33.0220  105.1590   10.00
33.0270  105.1710    6.00
33.0410  105.2140    7.00
33.0320  105.4280    7.00
33.0080  105.4520    7.00
33.0700  105.2230    5.00
33.4640  105.5950    7.00
33.1360  105.6020    5.00
33.5290  106.1960    8.00
33.6360  106.1340    7.00
33.0060  106.3020    5.00
33.6570  106.1770    4.00
33.3990  106.0830    8.00
33.1050  106.3230   20.00
